Date,Time,Timestamp,Source_IP_Address,Destination_IP_Address,Source_Port,Destination_Port,Protocol,Packet_Length,Packet_Type,Traffic_Type,Anomaly_Scores,Attack_Type,Attack_Signature,Action_Taken,Severity_Level,User_Information,Device_Information,Network_Segment,Geo_location_Data,Log_Source
2020-02-19,17:59:29,2020-02-19 17:59:29,199.98.98.141,86.238.209.62,38213,53623,ICMP,923,Data,FTP,59.98,Malware,Known Pattern A,Ignored,Low,Urvi Gaba,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/11.2w0848.0 Mobile/31Z935 Safari/534.0",Segment A,"Allahabad, Madhya Pradesh",Server
2022-12-17,13:37:46,2022-12-17 13:37:46,153.164.52.19,166.130.144.198,43645,49867,UDP,592,Data,FTP,2.35,Malware,Known Pattern A,Logged,High,Vritika Sandal,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/41.0.821.0 Safari/535.1",Segment B,"Ramgarh, Nagaland",Server
2021-05-27,18:48:40,2021-05-27 18:48:40,94.229.161.154,2.153.78.98,52260,51615,ICMP,247,Data,DNS,80.68,DDoS,Known Pattern B,Blocked,High,Piya Sahni,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5 rv:2.0; wal-ET) AppleWebKit/535.17.7 (KHTML, like Gecko) Version/4.1 Safari/535.17.7",Segment A,"Gandhinagar, Tripura",Server
2023-06-02,21:54:29,2023-06-02 21:54:29,64.62.237.226,19.13.111.219,44563,52946,TCP,682,Control,FTP,60.15,Malware,Known Pattern B,Ignored,Low,Tanya Dutta,Opera/9.90.(Windows CE; hsb-DE) Presto/2.9.171 Version/12.00,Segment A,"Khandwa, Arunachal Pradesh",Firewall
2022-11-28,21:49:02,2022-11-28 21:49:02,207.253.135.82,63.163.80.240,29647,26751,TCP,1298,Data,DNS,59.46,DDoS,Known Pattern B,Blocked,Low,Heer Kamdar,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.8e8515.0 Mobile/48C213 Safari/534.2",Segment B,"Nangloi Jat, Meghalaya",Firewall
2022-01-16,09:27:34,2022-01-16 09:27:34,24.206.152.20,43.159.245.121,58929,38121,UDP,1145,Data,HTTP,66.71,Intrusion,Known Pattern B,Ignored,Low,Zoya Bains,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),Segment C,"Alappuzha, Madhya Pradesh",Firewall
2022-09-23,04:00:30,2022-09-23 04:00:30,220.150.145.7,199.221.77.6,9459,58611,UDP,831,Control,DNS,30.11,DDoS,Known Pattern B,Logged,Low,Vanya Sur,Mozilla/5.0 (Windows NT 10.0; am-ET; rv:1.9.2.20) Gecko/6575-09-22 12:42:44 Firefox/7.0,Segment A,"Loni, Meghalaya",Firewall
2023-03-16,22:12:04,2023-03-16 22:12:04,165.84.151.90,30.121.5.113,14825,38621,ICMP,330,Data,FTP,49.47,Intrusion,Known Pattern A,Blocked,High,Rohan Rout,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/49.0.888.0 Safari/534.0",Segment A,"Rajahmundry, Kerala",Server
2020-05-20,06:09:04,2020-05-20 06:09:04,42.208.114.124,222.230.84.195,18038,34386,UDP,264,Data,HTTP,28.9,DDoS,Known Pattern B,Ignored,Low,Ayesha Hora,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/11.6j1043.0 Mobile/26Q269 Safari/531.1",Segment C,"Aurangabad, Uttarakhand",Server
2022-11-29,05:33:09,2022-11-29 05:33:09,2.231.73.52,62.201.178.38,63036,22115,TCP,292,Control,HTTP,40.54,Intrusion,Known Pattern A,Logged,Low,Vritika Kohli,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sc-IT) AppleWebKit/533.2.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.2.1",Segment A,"Panchkula, Assam",Server
2021-04-21,06:58:29,2021-04-21 06:58:29,176.88.56.37,28.106.141.99,7110,60846,ICMP,1254,Control,FTP,67.56,Malware,Known Pattern B,Blocked,Low,Kabir Chandran,Mozilla/5.0 (Windows NT 6.2; ss-ZA; rv:1.9.0.20) Gecko/5524-03-06 10:53:30 Firefox/3.6.9,Segment A,"Pallavaram, Tripura",Firewall
2021-10-15,14:43:48,2021-10-15 14:43:48,123.163.236.255,81.255.254.146,32215,53447,UDP,673,Control,HTTP,62.34,Intrusion,Known Pattern A,Logged,Low,Rohan Iyengar,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/17.0.824.0 Safari/535.1",Segment B,"Bahraich, West Bengal",Firewall
2022-12-16,15:32:41,2022-12-16 15:32:41,166.179.166.16,4.160.136.221,20282,6096,TCP,306,Control,DNS,59.64,Intrusion,Known Pattern B,Ignored,Low,Nishith Lanka,Mozilla/5.0 (Android 1.0; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,Segment A,"Munger, Meghalaya",Firewall
2022-04-07,03:35:25,2022-04-07 03:35:25,131.106.142.50,175.77.201.40,51881,7518,ICMP,514,Data,FTP,85.13,DDoS,Known Pattern B,Blocked,High,Adah Brahmbhatt,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),Segment C,"Latur, Odisha",Server
2021-11-21,10:08:02,2021-11-21 10:08:02,126.125.161.135,172.143.137.64,36198,9611,UDP,1090,Control,DNS,88.53,DDoS,Known Pattern B,Ignored,Medium,Divit Dixit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/62.0.887.0 Mobile/63O962 Safari/536.1",Segment B,"Haridwar, Nagaland",Server
2023-06-28,07:42:07,2023-06-28 07:42:07,99.11.173.125,129.102.249.91,45512,23942,UDP,1203,Data,FTP,71.46,DDoS,Known Pattern A,Ignored,Low,Taimur Lata,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4 rv:2.0; ber-MA) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/4.0 Safari/531.39.2",Segment A,"Tiruvottiyur, Bihar",Firewall
2021-01-05,01:44:37,2021-01-05 01:44:37,205.122.189.157,83.115.0.248,46823,17815,ICMP,830,Data,FTP,37.76,Intrusion,Known Pattern B,Logged,Medium,Tushar Basak,Opera/9.92.(Windows NT 5.1; gd-GB) Presto/2.9.160 Version/10.00,Segment A,"Madurai, Punjab",Server
2021-11-23,12:03:31,2021-11-23 12:03:31,223.67.108.249,14.30.229.44,54997,56877,UDP,816,Control,HTTP,61.34,Intrusion,Known Pattern B,Logged,Medium,Kanav Sathe,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; kn-IN) AppleWebKit/532.40.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.40.7",Segment C,"Kolkata, Rajasthan",Firewall
2021-12-23,17:24:58,2021-12-23 17:24:58,170.136.82.228,102.248.5.252,61893,16403,UDP,983,Data,HTTP,85.69,Intrusion,Known Pattern B,Blocked,Medium,Nirvaan Upadhyay,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.0),Segment A,"Bhimavaram, Manipur",Firewall
2022-01-16,10:25:21,2022-01-16 10:25:21,190.246.179.200,95.143.140.47,27765,53486,TCP,69,Control,DNS,83.94,Malware,Known Pattern A,Ignored,High,Jivika Baria,Opera/8.51.(X11; Linux x86_64; eo-US) Presto/2.9.169 Version/12.00,Segment B,"Kishanganj, Mizoram",Firewall
2020-09-27,23:28:01,2020-09-27 23:28:01,43.255.175.204,61.40.33.112,1936,8619,UDP,1173,Control,FTP,12.19,Malware,Known Pattern A,Blocked,Medium,Dharmajan Ramaswamy,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/15.5b3747.0 Mobile/07W660 Safari/535.0",Segment B,"Mangalore, Chhattisgarh",Server
2022-08-01,07:08:39,2022-08-01 07:08:39,154.6.235.34,18.4.169.51,29117,3151,UDP,318,Data,DNS,3.23,Malware,Known Pattern B,Ignored,Low,Reyansh Bhalla,Opera/9.91.(X11; Linux x86_64; dv-MV) Presto/2.9.176 Version/10.00,Segment C,"Ajmer, Uttarakhand",Server
2020-04-13,00:04:57,2020-04-13 00:04:57,118.83.114.47,215.193.128.174,60120,10190,UDP,150,Data,FTP,67.03,Malware,Known Pattern B,Logged,Low,Saira Buch,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5 rv:4.0; cmn-TW) AppleWebKit/532.47.2 (KHTML, like Gecko) Version/4.0 Safari/532.47.2",Segment C,"Kumbakonam, Himachal Pradesh",Firewall
2023-09-14,19:04:26,2023-09-14 19:04:26,180.236.110.75,140.87.188.114,34032,53698,ICMP,557,Data,HTTP,71.34,DDoS,Known Pattern B,Ignored,Low,Aarush Choudhury,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),Segment C,"Rewa, Arunachal Pradesh",Server
2023-08-17,08:08:00,2023-08-17 08:08:00,92.188.33.203,143.24.37.45,18518,27046,TCP,447,Control,DNS,21.47,Intrusion,Known Pattern A,Ignored,High,Priyansh Badami,Opera/9.43.(Windows NT 5.0; lo-LA) Presto/2.9.164 Version/12.00,Segment B,"Agra, Haryana",Server
2020-09-18,11:18:11,2020-09-18 11:18:11,208.79.210.80,3.102.250.115,29610,28092,TCP,356,Data,DNS,90.65,DDoS,Known Pattern B,Ignored,High,Yashvi Kade,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/17.0.854.0 Safari/534.0",Segment C,"Hindupur, Assam",Firewall
2023-01-13,00:23:42,2023-01-13 00:23:42,170.10.113.115,128.65.251.234,44927,35960,UDP,917,Control,FTP,47.6,DDoS,Known Pattern A,Ignored,High,Lagan Chakrabarti,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),Segment B,"Katihar, Andhra Pradesh",Firewall
2022-09-26,15:45:02,2022-09-26 15:45:02,39.12.133.152,64.208.199.238,15537,9351,TCP,219,Data,DNS,26.6,Intrusion,Known Pattern A,Ignored,Medium,Adah Kurian,Opera/9.90.(Windows 95; ca-AD) Presto/2.9.169 Version/10.00,Segment B,"Silchar, Manipur",Server
2021-11-21,16:46:49,2021-11-21 16:46:49,159.227.231.16,107.183.120.199,30830,40542,ICMP,1314,Control,DNS,41.51,DDoS,Known Pattern A,Ignored,Medium,Parinaaz Loyal,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/18.7h9369.0 Mobile/28A178 Safari/531.1",Segment B,"Shahjahanpur, Assam",Server
2020-02-08,02:51:10,2020-02-08 02:51:10,36.124.142.159,180.218.82.38,10765,32758,UDP,993,Data,DNS,26.47,DDoS,Known Pattern A,Blocked,Low,Bhamini Mani,Mozilla/5.0 (Android 2.3.7; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,Segment C,"North Dumdum, West Bengal",Firewall
2022-09-01,16:43:28,2022-09-01 16:43:28,102.141.84.206,84.129.99.131,38042,7590,UDP,1302,Data,DNS,58.78,Intrusion,Known Pattern B,Blocked,High,Divit Apte,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_9 rv:3.0; fur-IT) AppleWebKit/531.50.2 (KHTML, like Gecko) Version/4.1 Safari/531.50.2",Segment A,"Akola, Telangana",Server
2023-08-21,21:02:06,2023-08-21 21:02:06,183.28.179.118,25.172.156.185,20677,12554,ICMP,336,Data,DNS,90.55,Malware,Known Pattern B,Ignored,Medium,Jayesh Baria,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0 rv:5.0; mt-MT) AppleWebKit/533.39.7 (KHTML, like Gecko) Version/5.0 Safari/533.39.7",Segment B,"Deoghar, Arunachal Pradesh",Firewall
2023-01-05,19:10:14,2023-01-05 19:10:14,97.109.224.30,183.56.52.177,18811,5962,UDP,435,Control,DNS,17.52,DDoS,Known Pattern A,Blocked,Medium,Eva Rana,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1; rv:1.9.5.20) Gecko/9307-11-27 22:59:42 Firefox/14.0,Segment B,"Belgaum, Jharkhand",Server
2022-01-25,18:49:49,2022-01-25 18:49:49,155.5.14.255,117.224.40.182,52673,35710,UDP,1172,Data,FTP,4.59,Intrusion,Known Pattern A,Blocked,Low,Rasha Randhawa,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3922-12-13 06:47:01 Firefox/14.0,Segment B,"Danapur, Manipur",Server
2023-10-06,00:53:01,2023-10-06 00:53:01,146.248.216.98,72.121.49.49,61616,21183,UDP,705,Data,FTP,19.57,DDoS,Known Pattern A,Blocked,High,Ranbir Kumar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/34.0.813.0 Safari/531.1",Segment C,"Thane, Meghalaya",Server
2022-10-16,00:53:49,2022-10-16 00:53:49,23.135.38.134,197.78.56.241,37386,12050,TCP,1216,Control,DNS,12.36,Intrusion,Known Pattern A,Ignored,Low,Vanya Kale,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),Segment B,"Bhatpara, Nagaland",Firewall
2020-09-09,05:48:09,2020-09-09 05:48:09,42.119.156.29,77.115.56.176,17055,58173,TCP,451,Control,FTP,52.86,Malware,Known Pattern B,Logged,Low,Hridaan Borra,Opera/8.99.(X11; Linux i686; ak-GH) Presto/2.9.175 Version/11.00,Segment C,"Bally, Punjab",Firewall
2020-10-22,18:07:37,2020-10-22 18:07:37,11.122.94.244,221.144.189.53,3318,4875,ICMP,387,Data,HTTP,96.0,Intrusion,Known Pattern B,Blocked,Low,Faiyaz Toor,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.893.0 Safari/534.1",Segment A,"Bahraich, Karnataka",Server
2021-09-18,06:59:18,2021-09-18 06:59:18,112.4.33.205,175.141.35.4,24303,28199,ICMP,693,Control,HTTP,51.17,DDoS,Known Pattern B,Logged,Medium,Tejas Tailor,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.31.6 (KHTML, like Gecko) Version/4.1 Safari/531.31.6",Segment B,"Kozhikode, Punjab",Firewall
2022-07-28,22:35:26,2022-07-28 22:35:26,52.159.6.54,87.67.219.117,62968,58383,TCP,133,Control,HTTP,4.28,DDoS,Known Pattern A,Blocked,Low,Saira Korpal,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4 rv:6.0; km-KH) AppleWebKit/533.4.4 (KHTML, like Gecko) Version/4.0.3 Safari/533.4.4",Segment C,"Thanjavur, Gujarat",Server
2020-03-06,23:28:15,2020-03-06 23:28:15,149.66.227.236,153.29.180.211,10104,54021,ICMP,1451,Control,HTTP,35.08,DDoS,Known Pattern A,Blocked,Medium,Trisha Sagar,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/16.4p5794.0 Mobile/75R799 Safari/532.2",Segment C,"Proddatur, Uttar Pradesh",Firewall
2023-04-12,05:40:35,2023-04-12 05:40:35,78.74.141.62,184.123.26.42,13666,51461,UDP,1012,Data,DNS,17.89,Intrusion,Known Pattern A,Ignored,High,Mishti Virk,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1),Segment B,"Udupi, Manipur",Firewall
2022-10-10,03:58:01,2022-10-10 03:58:01,92.81.184.99,53.206.192.55,58026,55936,ICMP,724,Control,HTTP,25.2,Malware,Known Pattern A,Blocked,Low,Samiha Dhaliwal,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),Segment B,"Ajmer, Jharkhand",Server
2022-07-23,06:06:26,2022-07-23 06:06:26,195.37.48.234,132.77.150.65,17396,34278,TCP,95,Control,FTP,23.03,DDoS,Known Pattern A,Ignored,Low,Vardaniya Chakraborty,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/19.0.841.0 Safari/533.2",Segment C,"Kochi, Uttar Pradesh",Firewall
2020-10-14,03:32:45,2020-10-14 03:32:45,110.1.115.166,92.214.135.101,20999,59927,ICMP,1461,Control,FTP,59.57,Intrusion,Known Pattern A,Logged,Medium,Advika Thakkar,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/51.0.822.0 Mobile/70S506 Safari/532.2",Segment A,"Muzaffarpur, Karnataka",Firewall
2021-04-14,13:03:34,2021-04-14 13:03:34,174.30.120.182,48.186.180.110,42812,18438,ICMP,669,Control,FTP,8.03,Intrusion,Known Pattern A,Blocked,High,Pari Trivedi,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.810.0 Safari/536.1",Segment B,"Anantapuram, Telangana",Server
2023-05-05,05:50:31,2023-05-05 05:50:31,55.177.85.151,35.42.136.92,13255,35854,TCP,1432,Data,DNS,27.32,Intrusion,Known Pattern B,Logged,Low,Trisha Date,Opera/8.10.(X11; Linux x86_64; ckb-IQ) Presto/2.9.172 Version/12.00,Segment A,"Maheshtala, Tripura",Firewall
2022-01-05,03:27:58,2022-01-05 03:27:58,71.97.79.239,133.138.15.17,22258,30063,TCP,511,Control,FTP,43.12,Malware,Known Pattern A,Blocked,Medium,Hunar Bhatti,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),Segment C,"Aligarh, Assam",Server
2022-07-31,08:05:04,2022-07-31 08:05:04,150.115.105.253,21.205.205.243,22715,38534,UDP,704,Data,DNS,60.12,Intrusion,Known Pattern B,Logged,High,Shlok Bir,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/37.0.859.0 Safari/536.1",Segment A,"Bhavnagar, Himachal Pradesh",Firewall
2020-09-30,23:03:33,2020-09-30 23:03:33,172.207.161.207,164.40.105.170,53120,9160,ICMP,918,Data,HTTP,94.04,Intrusion,Known Pattern B,Ignored,Medium,Aaryahi Bala,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1),Segment C,"New Delhi, Karnataka",Firewall
2021-02-15,01:06:39,2021-02-15 01:06:39,149.85.179.90,210.92.73.207,60868,20219,TCP,518,Control,FTP,6.17,Intrusion,Known Pattern B,Ignored,Low,Yashvi Sethi,Mozilla/5.0 (Android 5.0.2; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,Segment A,"Gopalpur, Sikkim",Firewall
2020-01-13,11:25:14,2020-01-13 11:25:14,83.248.116.124,75.96.226.67,63377,26899,UDP,464,Data,DNS,60.98,Malware,Known Pattern A,Ignored,Medium,Mishti Grewal,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9061-05-19 06:35:44 Firefox/3.8,Segment C,"Sri Ganganagar, Assam",Firewall
2021-02-17,12:00:23,2021-02-17 12:00:23,130.253.213.14,70.116.33.251,58261,35886,UDP,870,Control,FTP,88.46,Malware,Known Pattern A,Logged,Medium,Hridaan Sodhi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Segment A,"Jalgaon, Haryana",Firewall
2021-11-10,03:44:58,2021-11-10 03:44:58,21.207.74.152,147.65.10.64,11783,33165,UDP,881,Data,DNS,4.88,Intrusion,Known Pattern A,Ignored,High,Raghav Garde,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3090-06-19 02:21:31 Firefox/11.0,Segment B,"Jorhat, Punjab",Firewall
2022-06-28,00:07:59,2022-06-28 00:07:59,132.190.76.192,76.177.29.174,25054,60505,TCP,374,Control,DNS,37.1,Malware,Known Pattern B,Logged,High,Hansh Tara,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:2.0; ne-NP) AppleWebKit/531.33.2 (KHTML, like Gecko) Version/4.0 Safari/531.33.2",Segment A,"Gandhidham, Goa",Firewall
2020-04-01,12:52:01,2020-04-01 12:52:01,125.88.174.150,208.153.236.197,34436,54006,ICMP,251,Control,DNS,8.73,Malware,Known Pattern A,Logged,Low,Rasha Dhillon,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/40.0.895.0 Safari/535.1",Segment A,"Barasat, Assam",Server
2023-04-17,12:21:55,2023-04-17 12:21:55,199.45.55.200,74.15.135.170,26500,41506,TCP,342,Data,FTP,21.43,Malware,Known Pattern A,Logged,Medium,Kaira Bakshi,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment B,"Guwahati, Uttar Pradesh",Firewall
2022-01-07,18:06:23,2022-01-07 18:06:23,209.98.175.51,110.48.189.180,43467,39895,TCP,1099,Control,HTTP,90.53,DDoS,Known Pattern A,Ignored,Low,Jhanvi Edwin,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),Segment A,"Jamnagar, Bihar",Firewall
2022-06-30,00:45:39,2022-06-30 00:45:39,140.132.198.187,192.20.10.185,57860,47720,TCP,556,Data,HTTP,57.48,Malware,Known Pattern A,Blocked,Low,Navya Deol,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),Segment C,"Gandhinagar, Himachal Pradesh",Firewall
2023-09-01,23:12:30,2023-09-01 23:12:30,175.219.144.173,189.235.91.11,13616,32565,UDP,1163,Control,HTTP,77.9,Malware,Known Pattern A,Blocked,Medium,Dhanush Walia,Opera/8.31.(Windows 98; ps-AF) Presto/2.9.168 Version/11.00,Segment B,"Danapur, Maharashtra",Server
2020-02-18,08:21:28,2020-02-18 08:21:28,62.10.253.61,177.229.131.140,61051,35330,ICMP,314,Data,DNS,98.48,Malware,Known Pattern B,Ignored,High,Priyansh Uppal,Opera/9.68.(Windows NT 10.0; ro-RO) Presto/2.9.189 Version/11.00,Segment C,"Bharatpur, Madhya Pradesh",Firewall
2020-02-16,16:46:21,2020-02-16 16:46:21,20.251.162.152,150.15.45.146,39740,15593,TCP,995,Control,HTTP,47.43,Intrusion,Known Pattern B,Logged,Medium,Nishith Dass,Opera/8.41.(Windows NT 6.0; es-CR) Presto/2.9.163 Version/10.00,Segment A,"Karaikudi, Jharkhand",Firewall
2022-07-18,19:35:12,2022-07-18 19:35:12,108.105.239.139,136.3.143.2,54066,61761,TCP,678,Data,HTTP,32.14,Intrusion,Known Pattern B,Blocked,Medium,Jhanvi Wason,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),Segment A,"Tinsukia, Mizoram",Server
2022-01-28,01:52:25,2022-01-28 01:52:25,119.89.247.149,206.9.46.249,7054,18705,UDP,893,Control,HTTP,26.61,Malware,Known Pattern A,Blocked,Low,Taran Ramakrishnan,Opera/8.28.(Windows NT 6.0; cs-CZ) Presto/2.9.163 Version/12.00,Segment A,"Hapur, Assam",Server
2021-07-12,18:45:02,2021-07-12 18:45:02,195.99.240.160,187.138.71.115,46092,30642,UDP,73,Data,FTP,64.7,Malware,Known Pattern A,Logged,Low,Kavya Hayre,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/18.0.800.0 Safari/532.1",Segment C,"Singrauli, Himachal Pradesh",Server
2023-08-19,18:27:38,2023-08-19 18:27:38,22.154.81.67,35.40.105.250,53790,18618,ICMP,1279,Control,FTP,79.72,Malware,Known Pattern A,Logged,Medium,Kartik Sharaf,Opera/9.68.(X11; Linux i686; si-LK) Presto/2.9.180 Version/11.00,Segment B,"Sangli-Miraj & Kupwad, Arunachal Pradesh",Firewall
2020-01-05,12:51:06,2020-01-05 12:51:06,25.171.94.88,14.136.165.212,9688,29890,TCP,1112,Data,DNS,95.82,Malware,Known Pattern A,Ignored,High,Darshit Shetty,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.10.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.10.7",Segment C,"Ahmednagar, Tripura",Server
2021-10-02,22:47:17,2021-10-02 22:47:17,193.14.89.193,148.87.110.208,48816,7728,UDP,1330,Control,FTP,66.8,Malware,Known Pattern B,Logged,High,Alia Chada,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment A,"Deoghar, Tamil Nadu",Firewall
2022-04-18,20:32:54,2022-04-18 20:32:54,16.212.189.185,165.123.137.156,17506,14099,ICMP,837,Data,FTP,59.58,DDoS,Known Pattern B,Logged,High,Drishya Gopal,Opera/9.13.(X11; Linux i686; uk-UA) Presto/2.9.172 Version/11.00,Segment C,"Raipur, Arunachal Pradesh",Server
2021-07-20,22:22:58,2021-07-20 22:22:58,82.142.203.201,19.76.225.15,53784,52916,TCP,1472,Data,HTTP,46.96,Malware,Known Pattern A,Logged,High,Kartik Dara,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),Segment B,"Latur, Chhattisgarh",Server
2021-07-16,23:19:25,2021-07-16 23:19:25,137.16.184.145,69.113.91.101,28197,19030,UDP,778,Control,HTTP,91.86,Intrusion,Known Pattern A,Blocked,Medium,Taimur Desai,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sw-KE) AppleWebKit/531.31.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.31.3",Segment C,"Sangli-Miraj & Kupwad, Jharkhand",Server
2023-05-07,02:23:09,2023-05-07 02:23:09,222.214.59.145,208.206.182.38,34382,9882,TCP,982,Control,DNS,50.95,DDoS,Known Pattern B,Logged,Low,Vardaniya Gour,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment A,"Moradabad, Goa",Server
2023-07-23,11:38:08,2023-07-23 11:38:08,210.155.57.207,95.126.62.236,40062,28004,UDP,1405,Control,FTP,18.11,Intrusion,Known Pattern B,Logged,High,Jivin Viswanathan,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6058-09-17 00:05:03 Firefox/3.6.20,Segment C,"Avadi, Rajasthan",Server
2022-09-17,23:39:02,2022-09-17 23:39:02,93.5.26.34,148.242.174.197,22948,56478,UDP,174,Data,HTTP,44.91,DDoS,Known Pattern A,Logged,High,Madhav Ratti,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6218-07-30 04:21:20 Firefox/3.6.2,Segment C,"Madurai, Himachal Pradesh",Server
2020-01-30,15:44:00,2020-01-30 15:44:00,109.48.148.209,22.180.167.190,44083,7271,ICMP,1184,Data,DNS,44.51,Malware,Known Pattern B,Blocked,Low,Priyansh Rau,Mozilla/5.0 (Windows NT 5.2; ia-FR; rv:1.9.2.20) Gecko/6114-03-01 18:53:59 Firefox/4.0,Segment A,"Faridabad, Uttar Pradesh",Server
2021-10-28,11:36:48,2021-10-28 11:36:48,63.70.161.202,99.233.234.248,31503,6874,ICMP,917,Control,DNS,16.98,Malware,Known Pattern B,Blocked,Low,Vivaan Ben,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/34.0.891.0 Safari/536.1",Segment B,"Bokaro, Bihar",Firewall
